x,y,simtime,communication_radius,"max_vehicle_communication",id
1457.38,1043.5,32.012,100.0,15.0,204c
583.69,854.5,32.224,100.0,15.0,9
323.63,227.57,32.224,100.0,15.0,12
977.75,829.69,32.224,100.0,15.0,52
1425.56,1082.94,32.224,100.0,15.0,78
768.63,816.34,32.224,100.0,15.0,53
1470.88,1073.94,32.224,100.0,15.0,44
778.0,613.44,32.224,100.0,15.0,82
1573.69,569.0,32.224,100.0,15.0,27
1504.51,825.41,32.224,100.0,15.0,1c
798.63,778.69,32.224,100.0,15.0,15
1489.07,825.69,32.224,100.0,15.0,3
1579.38,473.19,32.224,100.0,15.0,34
874.28,625.54,32.224,100.0,15.0,63
1485.04,841.29,32.224,100.0,15.0,1b
1498.87,847.16,32.224,100.0,15.0,1
1457.38,1043.5,32.224,100.0,15.0,204c
583.69,854.5,32.436,100.0,15.0,9
323.63,227.57,32.436,100.0,15.0,12
977.75,829.69,32.436,100.0,15.0,52
1425.56,1082.94,32.436,100.0,15.0,78
768.63,816.34,32.436,100.0,15.0,53
1470.88,1073.94,32.436,100.0,15.0,44
778.0,613.44,32.436,100.0,15.0,82
1573.69,569.0,32.436,100.0,15.0,27
1504.51,825.41,32.436,100.0,15.0,1c
798.63,778.69,32.436,100.0,15.0,15
1489.07,825.69,32.436,100.0,15.0,3
1579.38,473.19,32.436,100.0,15.0,34
874.28,625.54,32.436,100.0,15.0,63
1485.04,841.29,32.436,100.0,15.0,1b
1498.87,847.16,32.436,100.0,15.0,1
1457.38,1043.5,32.436,100.0,15.0,204c
583.69,854.5,32.648,100.0,15.0,9
323.63,227.57,32.648,100.0,15.0,12
977.75,829.69,32.648,100.0,15.0,52
1425.56,1082.94,32.648,100.0,15.0,78
768.63,816.34,32.648,100.0,15.0,53
1470.88,1073.94,32.648,100.0,15.0,44
778.0,613.44,32.648,100.0,15.0,82
1573.69,569.0,32.648,100.0,15.0,27
1504.51,825.41,32.648,100.0,15.0,1c
798.63,778.69,32.648,100.0,15.0,15
1489.07,825.69,32.648,100.0,15.0,3
1579.38,473.19,32.648,100.0,15.0,34
874.28,625.54,32.648,100.0,15.0,63
1485.04,841.29,32.648,100.0,15.0,1b
1498.87,847.16,32.648,100.0,15.0,1
1457.38,1043.5,32.648,100.0,15.0,204c
583.69,854.5,32.86,100.0,15.0,9
323.63,227.57,32.86,100.0,15.0,12
977.75,829.69,32.86,100.0,15.0,52
1425.56,1082.94,32.86,100.0,15.0,78
768.63,816.34,32.86,100.0,15.0,53
1470.88,1073.94,32.86,100.0,15.0,44
778.0,613.44,32.86,100.0,15.0,82
1573.69,569.0,32.86,100.0,15.0,27
1504.51,825.41,32.86,100.0,15.0,1c
798.63,778.69,32.86,100.0,15.0,15
1489.07,825.69,32.86,100.0,15.0,3
1579.38,473.19,32.86,100.0,15.0,34
874.28,625.54,32.86,100.0,15.0,63
1485.04,841.29,32.86,100.0,15.0,1b
1498.87,847.16,32.86,100.0,15.0,1
1457.38,1043.5,32.86,100.0,15.0,204c
583.69,854.5,33.072,100.0,15.0,9
323.63,227.57,33.072,100.0,15.0,12
977.75,829.69,33.072,100.0,15.0,52
1425.56,1082.94,33.072,100.0,15.0,78
768.63,816.34,33.072,100.0,15.0,53
1470.88,1073.94,33.072,100.0,15.0,44
778.0,613.44,33.072,100.0,15.0,82
1573.69,569.0,33.072,100.0,15.0,27
1504.51,825.41,33.072,100.0,15.0,1c
798.63,778.69,33.072,100.0,15.0,15
1489.07,825.69,33.072,100.0,15.0,3
1579.38,473.19,33.072,100.0,15.0,34
874.28,625.54,33.072,100.0,15.0,63
1485.04,841.29,33.072,100.0,15.0,1b
1498.87,847.16,33.072,100.0,15.0,1
1457.38,1043.5,33.072,100.0,15.0,204c
583.69,854.5,33.284,100.0,15.0,9
323.63,227.57,33.284,100.0,15.0,12
977.75,829.69,33.284,100.0,15.0,52
1425.56,1082.94,33.284,100.0,15.0,78
768.63,816.34,33.284,100.0,15.0,53
1470.88,1073.94,33.284,100.0,15.0,44
778.0,613.44,33.284,100.0,15.0,82
1573.69,569.0,33.284,100.0,15.0,27
1504.51,825.41,33.284,100.0,15.0,1c
798.63,778.69,33.284,100.0,15.0,15
1489.07,825.69,33.284,100.0,15.0,3
1579.38,473.19,33.284,100.0,15.0,34
874.28,625.54,33.284,100.0,15.0,63
1485.04,841.29,33.284,100.0,15.0,1b
1498.87,847.16,33.284,100.0,15.0,1
1457.38,1043.5,33.284,100.0,15.0,204c
583.69,854.5,33.496,100.0,15.0,9
323.63,227.57,33.496,100.0,15.0,12
977.75,829.69,33.496,100.0,15.0,52
1425.56,1082.94,33.496,100.0,15.0,78
768.63,816.34,33.496,100.0,15.0,53
1470.88,1073.94,33.496,100.0,15.0,44
778.0,613.44,33.496,100.0,15.0,82
1573.69,569.0,33.496,100.0,15.0,27
1504.51,825.41,33.496,100.0,15.0,1c
798.63,778.69,33.496,100.0,15.0,15
1489.07,825.69,33.496,100.0,15.0,3
1579.38,473.19,33.496,100.0,15.0,34
874.28,625.54,33.496,100.0,15.0,63
1485.04,841.29,33.496,100.0,15.0,1b
1498.87,847.16,33.496,100.0,15.0,1
1457.38,1043.5,33.496,100.0,15.0,204c
583.69,854.5,33.708,100.0,15.0,9
323.63,227.57,33.708,100.0,15.0,12
977.75,829.69,33.708,100.0,15.0,52
1425.56,1082.94,33.708,100.0,15.0,78
768.63,816.34,33.708,100.0,15.0,53
1470.88,1073.94,33.708,100.0,15.0,44
778.0,613.44,33.708,100.0,15.0,82
1573.69,569.0,33.708,100.0,15.0,27
1504.51,825.41,33.708,100.0,15.0,1c
798.63,778.69,33.708,100.0,15.0,15
1489.07,825.69,33.708,100.0,15.0,3
1579.38,473.19,33.708,100.0,15.0,34
874.28,625.54,33.708,100.0,15.0,63
1485.04,841.29,33.708,100.0,15.0,1b
1498.87,847.16,33.708,100.0,15.0,1
1457.38,1043.5,33.708,100.0,15.0,204c
583.69,854.5,33.92,100.0,15.0,9
323.63,227.57,33.92,100.0,15.0,12
977.75,829.69,33.92,100.0,15.0,52
1425.56,1082.94,33.92,100.0,15.0,78
768.63,816.34,33.92,100.0,15.0,53
1470.88,1073.94,33.92,100.0,15.0,44
778.0,613.44,33.92,100.0,15.0,82
1573.69,569.0,33.92,100.0,15.0,27
1504.51,825.41,33.92,100.0,15.0,1c
798.63,778.69,33.92,100.0,15.0,15
1489.07,825.69,33.92,100.0,15.0,3
1579.38,473.19,33.92,100.0,15.0,34
874.28,625.54,33.92,100.0,15.0,63
1485.04,841.29,33.92,100.0,15.0,1b
1498.87,847.16,33.92,100.0,15.0,1
1457.38,1043.5,33.92,100.0,15.0,204c
583.69,854.5,34.132,100.0,15.0,9
323.63,227.57,34.132,100.0,15.0,12
977.75,829.69,34.132,100.0,15.0,52
1425.56,1082.94,34.132,100.0,15.0,78
768.63,816.34,34.132,100.0,15.0,53
1470.88,1073.94,34.132,100.0,15.0,44
778.0,613.44,34.132,100.0,15.0,82
1573.69,569.0,34.132,100.0,15.0,27
1504.51,825.41,34.132,100.0,15.0,1c
798.63,778.69,34.132,100.0,15.0,15
1489.07,825.69,34.132,100.0,15.0,3
1579.38,473.19,34.132,100.0,15.0,34
874.28,625.54,34.132,100.0,15.0,63
1485.04,841.29,34.132,100.0,15.0,1b
1498.87,847.16,34.132,100.0,15.0,1
1457.38,1043.5,34.132,100.0,15.0,204c
583.69,854.5,34.344,100.0,15.0,9
323.63,227.57,34.344,100.0,15.0,12
977.75,829.69,34.344,100.0,15.0,52
1425.56,1082.94,34.344,100.0,15.0,78
768.63,816.34,34.344,100.0,15.0,53
1470.88,1073.94,34.344,100.0,15.0,44
778.0,613.44,34.344,100.0,15.0,82
1573.69,569.0,34.344,100.0,15.0,27
1504.51,825.41,34.344,100.0,15.0,1c
798.63,778.69,34.344,100.0,15.0,15
1489.07,825.69,34.344,100.0,15.0,3
1579.38,473.19,34.344,100.0,15.0,34
874.28,625.54,34.344,100.0,15.0,63
1485.04,841.29,34.344,100.0,15.0,1b
1498.87,847.16,34.344,100.0,15.0,1
1457.38,1043.5,34.344,100.0,15.0,204c
583.69,854.5,34.556,100.0,15.0,9
323.63,227.57,34.556,100.0,15.0,12
977.75,829.69,34.556,100.0,15.0,52
1425.56,1082.94,34.556,100.0,15.0,78
768.63,816.34,34.556,100.0,15.0,53
1470.88,1073.94,34.556,100.0,15.0,44
778.0,613.44,34.556,100.0,15.0,82
1573.69,569.0,34.556,100.0,15.0,27
1504.51,825.41,34.556,100.0,15.0,1c
798.63,778.69,34.556,100.0,15.0,15
1489.07,825.69,34.556,100.0,15.0,3
1579.38,473.19,34.556,100.0,15.0,34
874.28,625.54,34.556,100.0,15.0,63
1485.04,841.29,34.556,100.0,15.0,1b
1498.87,847.16,34.556,100.0,15.0,1
1457.38,1043.5,34.556,100.0,15.0,204c
583.69,854.5,34.768,100.0,15.0,9
323.63,227.57,34.768,100.0,15.0,12
977.75,829.69,34.768,100.0,15.0,52
1425.56,1082.94,34.768,100.0,15.0,78
768.63,816.34,34.768,100.0,15.0,53
1470.88,1073.94,34.768,100.0,15.0,44
778.0,613.44,34.768,100.0,15.0,82
1573.69,569.0,34.768,100.0,15.0,27
1504.51,825.41,34.768,100.0,15.0,1c
798.63,778.69,34.768,100.0,15.0,15
1489.07,825.69,34.768,100.0,15.0,3
1579.38,473.19,34.768,100.0,15.0,34
874.28,625.54,34.768,100.0,15.0,63
1485.04,841.29,34.768,100.0,15.0,1b
1498.87,847.16,34.768,100.0,15.0,1
1457.38,1043.5,34.768,100.0,15.0,204c
583.69,854.5,34.98,100.0,15.0,9
323.63,227.57,34.98,100.0,15.0,12
977.75,829.69,34.98,100.0,15.0,52
1425.56,1082.94,34.98,100.0,15.0,78
768.63,816.34,34.98,100.0,15.0,53
1470.88,1073.94,34.98,100.0,15.0,44
778.0,613.44,34.98,100.0,15.0,82
1573.69,569.0,34.98,100.0,15.0,27
1504.51,825.41,34.98,100.0,15.0,1c
798.63,778.69,34.98,100.0,15.0,15
1489.07,825.69,34.98,100.0,15.0,3
1579.38,473.19,34.98,100.0,15.0,34
874.28,625.54,34.98,100.0,15.0,63
1485.04,841.29,34.98,100.0,15.0,1b
1498.87,847.16,34.98,100.0,15.0,1
1457.38,1043.5,34.98,100.0,15.0,204c
583.69,854.5,35.192,100.0,15.0,9
323.63,227.57,35.192,100.0,15.0,12
977.75,829.69,35.192,100.0,15.0,52
1425.56,1082.94,35.192,100.0,15.0,78
768.63,816.34,35.192,100.0,15.0,53
1470.88,1073.94,35.192,100.0,15.0,44
778.0,613.44,35.192,100.0,15.0,82
1573.69,569.0,35.192,100.0,15.0,27
1504.51,825.41,35.192,100.0,15.0,1c
798.63,778.69,35.192,100.0,15.0,15
1489.07,825.69,35.192,100.0,15.0,3
1579.38,473.19,35.192,100.0,15.0,34
874.28,625.54,35.192,100.0,15.0,63
1485.04,841.29,35.192,100.0,15.0,1b
1498.87,847.16,35.192,100.0,15.0,1
1457.38,1043.5,35.192,100.0,15.0,204c
583.69,854.5,35.404,100.0,15.0,9
323.63,227.57,35.404,100.0,15.0,12
977.75,829.69,35.404,100.0,15.0,52
1425.56,1082.94,35.404,100.0,15.0,78
768.63,816.34,35.404,100.0,15.0,53
1470.88,1073.94,35.404,100.0,15.0,44
778.0,613.44,35.404,100.0,15.0,82
1573.69,569.0,35.404,100.0,15.0,27
1504.51,825.41,35.404,100.0,15.0,1c
798.63,778.69,35.404,100.0,15.0,15
1489.07,825.69,35.404,100.0,15.0,3
1579.38,473.19,35.404,100.0,15.0,34
874.28,625.54,35.404,100.0,15.0,63
1485.04,841.29,35.404,100.0,15.0,1b
1498.87,847.16,35.404,100.0,15.0,1
1457.38,1043.5,35.404,100.0,15.0,204c
583.69,854.5,35.616,100.0,15.0,9
323.63,227.57,35.616,100.0,15.0,12
977.75,829.69,35.616,100.0,15.0,52
1425.56,1082.94,35.616,100.0,15.0,78
768.63,816.34,35.616,100.0,15.0,53
1470.88,1073.94,35.616,100.0,15.0,44
778.0,613.44,35.616,100.0,15.0,82
1573.69,569.0,35.616,100.0,15.0,27
1504.51,825.41,35.616,100.0,15.0,1c
798.63,778.69,35.616,100.0,15.0,15
1489.07,825.69,35.616,100.0,15.0,3
1579.38,473.19,35.616,100.0,15.0,34
874.28,625.54,35.616,100.0,15.0,63
1485.04,841.29,35.616,100.0,15.0,1b
1498.87,847.16,35.616,100.0,15.0,1
1457.38,1043.5,35.616,100.0,15.0,204c
583.69,854.5,35.828,100.0,15.0,9
323.63,227.57,35.828,100.0,15.0,12
977.75,829.69,35.828,100.0,15.0,52
1425.56,1082.94,35.828,100.0,15.0,78
768.63,816.34,35.828,100.0,15.0,53
1470.88,1073.94,35.828,100.0,15.0,44
778.0,613.44,35.828,100.0,15.0,82
1573.69,569.0,35.828,100.0,15.0,27
1504.51,825.41,35.828,100.0,15.0,1c
798.63,778.69,35.828,100.0,15.0,15
1489.07,825.69,35.828,100.0,15.0,3
1579.38,473.19,35.828,100.0,15.0,34
874.28,625.54,35.828,100.0,15.0,63
1485.04,841.29,35.828,100.0,15.0,1b
1498.87,847.16,35.828,100.0,15.0,1
1457.38,1043.5,35.828,100.0,15.0,204c
583.69,854.5,36.04,100.0,15.0,9
323.63,227.57,36.04,100.0,15.0,12
977.75,829.69,36.04,100.0,15.0,52
1425.56,1082.94,36.04,100.0,15.0,78
768.63,816.34,36.04,100.0,15.0,53
1470.88,1073.94,36.04,100.0,15.0,44
778.0,613.44,36.04,100.0,15.0,82
1573.69,569.0,36.04,100.0,15.0,27
1504.51,825.41,36.04,100.0,15.0,1c
798.63,778.69,36.04,100.0,15.0,15
1489.07,825.69,36.04,100.0,15.0,3
1579.38,473.19,36.04,100.0,15.0,34
874.28,625.54,36.04,100.0,15.0,63
1485.04,841.29,36.04,100.0,15.0,1b
1498.87,847.16,36.04,100.0,15.0,1
1457.38,1043.5,36.04,100.0,15.0,204c
583.69,854.5,36.252,100.0,15.0,9
323.63,227.57,36.252,100.0,15.0,12
977.75,829.69,36.252,100.0,15.0,52
1425.56,1082.94,36.252,100.0,15.0,78
768.63,816.34,36.252,100.0,15.0,53
1470.88,1073.94,36.252,100.0,15.0,44
778.0,613.44,36.252,100.0,15.0,82
1573.69,569.0,36.252,100.0,15.0,27
1504.51,825.41,36.252,100.0,15.0,1c
798.63,778.69,36.252,100.0,15.0,15
1489.07,825.69,36.252,100.0,15.0,3
1579.38,473.19,36.252,100.0,15.0,34
874.28,625.54,36.252,100.0,15.0,63
1485.04,841.29,36.252,100.0,15.0,1b
1498.87,847.16,36.252,100.0,15.0,1
1457.38,1043.5,36.252,100.0,15.0,204c
583.69,854.5,36.464,100.0,15.0,9
323.63,227.57,36.464,100.0,15.0,12
977.75,829.69,36.464,100.0,15.0,52
1425.56,1082.94,36.464,100.0,15.0,78
768.63,816.34,36.464,100.0,15.0,53
1470.88,1073.94,36.464,100.0,15.0,44
778.0,613.44,36.464,100.0,15.0,82
1573.69,569.0,36.464,100.0,15.0,27
1504.51,825.41,36.464,100.0,15.0,1c
798.63,778.69,36.464,100.0,15.0,15
1489.07,825.69,36.464,100.0,15.0,3
1579.38,473.19,36.464,100.0,15.0,34
874.28,625.54,36.464,100.0,15.0,63
1485.04,841.29,36.464,100.0,15.0,1b
1498.87,847.16,36.464,100.0,15.0,1
1457.38,1043.5,36.464,100.0,15.0,204c
583.69,854.5,36.676,100.0,15.0,9
323.63,227.57,36.676,100.0,15.0,12
977.75,829.69,36.676,100.0,15.0,52
1425.56,1082.94,36.676,100.0,15.0,78
768.63,816.34,36.676,100.0,15.0,53
1470.88,1073.94,36.676,100.0,15.0,44
778.0,613.44,36.676,100.0,15.0,82
1573.69,569.0,36.676,100.0,15.0,27
1504.51,825.41,36.676,100.0,15.0,1c
798.63,778.69,36.676,100.0,15.0,15
1489.07,825.69,36.676,100.0,15.0,3
1579.38,473.19,36.676,100.0,15.0,34
874.28,625.54,36.676,100.0,15.0,63
1485.04,841.29,36.676,100.0,15.0,1b
1498.87,847.16,36.676,100.0,15.0,1
1457.38,1043.5,36.676,100.0,15.0,204c
583.69,854.5,36.888,100.0,15.0,9
323.63,227.57,36.888,100.0,15.0,12
977.75,829.69,36.888,100.0,15.0,52
1425.56,1082.94,36.888,100.0,15.0,78
768.63,816.34,36.888,100.0,15.0,53
1470.88,1073.94,36.888,100.0,15.0,44
778.0,613.44,36.888,100.0,15.0,82
1573.69,569.0,36.888,100.0,15.0,27
1504.51,825.41,36.888,100.0,15.0,1c
798.63,778.69,36.888,100.0,15.0,15
1489.07,825.69,36.888,100.0,15.0,3
1579.38,473.19,36.888,100.0,15.0,34
874.28,625.54,36.888,100.0,15.0,63
1485.04,841.29,36.888,100.0,15.0,1b
1498.87,847.16,36.888,100.0,15.0,1
1457.38,1043.5,36.888,100.0,15.0,204c
583.69,854.5,37.1,100.0,15.0,9
323.63,227.57,37.1,100.0,15.0,12
977.75,829.69,37.1,100.0,15.0,52
1425.56,1082.94,37.1,100.0,15.0,78
768.63,816.34,37.1,100.0,15.0,53
1470.88,1073.94,37.1,100.0,15.0,44
778.0,613.44,37.1,100.0,15.0,82
1573.69,569.0,37.1,100.0,15.0,27
1504.51,825.41,37.1,100.0,15.0,1c
798.63,778.69,37.1,100.0,15.0,15
1489.07,825.69,37.1,100.0,15.0,3
1579.38,473.19,37.1,100.0,15.0,34
874.28,625.54,37.1,100.0,15.0,63
1485.04,841.29,37.1,100.0,15.0,1b
1498.87,847.16,37.1,100.0,15.0,1
1457.38,1043.5,37.1,100.0,15.0,204c
583.69,854.5,37.312,100.0,15.0,9
323.63,227.57,37.312,100.0,15.0,12
977.75,829.69,37.312,100.0,15.0,52
1425.56,1082.94,37.312,100.0,15.0,78
768.63,816.34,37.312,100.0,15.0,53
1470.88,1073.94,37.312,100.0,15.0,44
778.0,613.44,37.312,100.0,15.0,82
1573.69,569.0,37.312,100.0,15.0,27
1504.51,825.41,37.312,100.0,15.0,1c
798.63,778.69,37.312,100.0,15.0,15
1489.07,825.69,37.312,100.0,15.0,3
1579.38,473.19,37.312,100.0,15.0,34
874.28,625.54,37.312,100.0,15.0,63
1485.04,841.29,37.312,100.0,15.0,1b
1498.87,847.16,37.312,100.0,15.0,1
1457.38,1043.5,37.312,100.0,15.0,204c
583.69,854.5,37.524,100.0,15.0,9
323.63,227.57,37.524,100.0,15.0,12
977.75,829.69,37.524,100.0,15.0,52
1425.56,1082.94,37.524,100.0,15.0,78
768.63,816.34,37.524,100.0,15.0,53
1470.88,1073.94,37.524,100.0,15.0,44
778.0,613.44,37.524,100.0,15.0,82
1573.69,569.0,37.524,100.0,15.0,27
1504.51,825.41,37.524,100.0,15.0,1c
798.63,778.69,37.524,100.0,15.0,15
1489.07,825.69,37.524,100.0,15.0,3
1579.38,473.19,37.524,100.0,15.0,34
874.28,625.54,37.524,100.0,15.0,63
1485.04,841.29,37.524,100.0,15.0,1b
1498.87,847.16,37.524,100.0,15.0,1
1457.38,1043.5,37.524,100.0,15.0,204c
583.69,854.5,37.736,100.0,15.0,9
323.63,227.57,37.736,100.0,15.0,12
977.75,829.69,37.736,100.0,15.0,52
1425.56,1082.94,37.736,100.0,15.0,78
768.63,816.34,37.736,100.0,15.0,53
1470.88,1073.94,37.736,100.0,15.0,44
778.0,613.44,37.736,100.0,15.0,82
1573.69,569.0,37.736,100.0,15.0,27
1504.51,825.41,37.736,100.0,15.0,1c
798.63,778.69,37.736,100.0,15.0,15
1489.07,825.69,37.736,100.0,15.0,3
1579.38,473.19,37.736,100.0,15.0,34
874.28,625.54,37.736,100.0,15.0,63
1485.04,841.29,37.736,100.0,15.0,1b
1498.87,847.16,37.736,100.0,15.0,1
1457.38,1043.5,37.736,100.0,15.0,204c
583.69,854.5,37.948,100.0,15.0,9
323.63,227.57,37.948,100.0,15.0,12
977.75,829.69,37.948,100.0,15.0,52
1425.56,1082.94,37.948,100.0,15.0,78
768.63,816.34,37.948,100.0,15.0,53
1470.88,1073.94,37.948,100.0,15.0,44
778.0,613.44,37.948,100.0,15.0,82
1573.69,569.0,37.948,100.0,15.0,27
1504.51,825.41,37.948,100.0,15.0,1c
798.63,778.69,37.948,100.0,15.0,15
1489.07,825.69,37.948,100.0,15.0,3
1579.38,473.19,37.948,100.0,15.0,34
874.28,625.54,37.948,100.0,15.0,63
1485.04,841.29,37.948,100.0,15.0,1b
1498.87,847.16,37.948,100.0,15.0,1
1457.38,1043.5,37.948,100.0,15.0,204c
583.69,854.5,38.16,100.0,15.0,9
323.63,227.57,38.16,100.0,15.0,12
977.75,829.69,38.16,100.0,15.0,52
1425.56,1082.94,38.16,100.0,15.0,78
768.63,816.34,38.16,100.0,15.0,53
1470.88,1073.94,38.16,100.0,15.0,44
778.0,613.44,38.16,100.0,15.0,82
1573.69,569.0,38.16,100.0,15.0,27
1504.51,825.41,38.16,100.0,15.0,1c
798.63,778.69,38.16,100.0,15.0,15
1489.07,825.69,38.16,100.0,15.0,3
1579.38,473.19,38.16,100.0,15.0,34
874.28,625.54,38.16,100.0,15.0,63
1485.04,841.29,38.16,100.0,15.0,1b
1498.87,847.16,38.16,100.0,15.0,1
1457.38,1043.5,38.16,100.0,15.0,204c
583.69,854.5,38.372,100.0,15.0,9
323.63,227.57,38.372,100.0,15.0,12
977.75,829.69,38.372,100.0,15.0,52
1425.56,1082.94,38.372,100.0,15.0,78
768.63,816.34,38.372,100.0,15.0,53
1470.88,1073.94,38.372,100.0,15.0,44
778.0,613.44,38.372,100.0,15.0,82
1573.69,569.0,38.372,100.0,15.0,27
1504.51,825.41,38.372,100.0,15.0,1c
798.63,778.69,38.372,100.0,15.0,15
1489.07,825.69,38.372,100.0,15.0,3
1579.38,473.19,38.372,100.0,15.0,34
874.28,625.54,38.372,100.0,15.0,63
1485.04,841.29,38.372,100.0,15.0,1b
1498.87,847.16,38.372,100.0,15.0,1
1457.38,1043.5,38.372,100.0,15.0,204c
583.69,854.5,38.584,100.0,15.0,9
323.63,227.57,38.584,100.0,15.0,12
977.75,829.69,38.584,100.0,15.0,52
1425.56,1082.94,38.584,100.0,15.0,78
768.63,816.34,38.584,100.0,15.0,53
1470.88,1073.94,38.584,100.0,15.0,44
778.0,613.44,38.584,100.0,15.0,82
1573.69,569.0,38.584,100.0,15.0,27
1504.51,825.41,38.584,100.0,15.0,1c
798.63,778.69,38.584,100.0,15.0,15
1489.07,825.69,38.584,100.0,15.0,3
1579.38,473.19,38.584,100.0,15.0,34
874.28,625.54,38.584,100.0,15.0,63
1485.04,841.29,38.584,100.0,15.0,1b
1498.87,847.16,38.584,100.0,15.0,1
1457.38,1043.5,38.584,100.0,15.0,204c
583.69,854.5,38.796,100.0,15.0,9
323.63,227.57,38.796,100.0,15.0,12
977.75,829.69,38.796,100.0,15.0,52
1425.56,1082.94,38.796,100.0,15.0,78
768.63,816.34,38.796,100.0,15.0,53
1470.88,1073.94,38.796,100.0,15.0,44
778.0,613.44,38.796,100.0,15.0,82
1573.69,569.0,38.796,100.0,15.0,27
1504.51,825.41,38.796,100.0,15.0,1c
798.63,778.69,38.796,100.0,15.0,15
1489.07,825.69,38.796,100.0,15.0,3
1579.38,473.19,38.796,100.0,15.0,34
874.28,625.54,38.796,100.0,15.0,63
1485.04,841.29,38.796,100.0,15.0,1b
1498.87,847.16,38.796,100.0,15.0,1
1457.38,1043.5,38.796,100.0,15.0,204c
583.69,854.5,39.008,100.0,15.0,9
323.63,227.57,39.008,100.0,15.0,12
977.75,829.69,39.008,100.0,15.0,52
1425.56,1082.94,39.008,100.0,15.0,78
768.63,816.34,39.008,100.0,15.0,53
1470.88,1073.94,39.008,100.0,15.0,44
778.0,613.44,39.008,100.0,15.0,82
1573.69,569.0,39.008,100.0,15.0,27
1504.51,825.41,39.008,100.0,15.0,1c
798.63,778.69,39.008,100.0,15.0,15
1489.07,825.69,39.008,100.0,15.0,3
1579.38,473.19,39.008,100.0,15.0,34
874.28,625.54,39.008,100.0,15.0,63
1485.04,841.29,39.008,100.0,15.0,1b
1498.87,847.16,39.008,100.0,15.0,1
1457.38,1043.5,39.008,100.0,15.0,204c
583.69,854.5,39.22,100.0,15.0,9
323.63,227.57,39.22,100.0,15.0,12
977.75,829.69,39.22,100.0,15.0,52
1425.56,1082.94,39.22,100.0,15.0,78
768.63,816.34,39.22,100.0,15.0,53
1470.88,1073.94,39.22,100.0,15.0,44
778.0,613.44,39.22,100.0,15.0,82
1573.69,569.0,39.22,100.0,15.0,27
1504.51,825.41,39.22,100.0,15.0,1c
798.63,778.69,39.22,100.0,15.0,15
1489.07,825.69,39.22,100.0,15.0,3
1579.38,473.19,39.22,100.0,15.0,34
874.28,625.54,39.22,100.0,15.0,63
1485.04,841.29,39.22,100.0,15.0,1b
1498.87,847.16,39.22,100.0,15.0,1
1457.38,1043.5,39.22,100.0,15.0,204c
583.69,854.5,39.432,100.0,15.0,9
323.63,227.57,39.432,100.0,15.0,12
977.75,829.69,39.432,100.0,15.0,52
1425.56,1082.94,39.432,100.0,15.0,78
768.63,816.34,39.432,100.0,15.0,53
1470.88,1073.94,39.432,100.0,15.0,44
778.0,613.44,39.432,100.0,15.0,82
1573.69,569.0,39.432,100.0,15.0,27
1504.51,825.41,39.432,100.0,15.0,1c
798.63,778.69,39.432,100.0,15.0,15
1489.07,825.69,39.432,100.0,15.0,3
1579.38,473.19,39.432,100.0,15.0,34
874.28,625.54,39.432,100.0,15.0,63
1485.04,841.29,39.432,100.0,15.0,1b
1498.87,847.16,39.432,100.0,15.0,1
1457.38,1043.5,39.432,100.0,15.0,204c
583.69,854.5,39.644,100.0,15.0,9
323.63,227.57,39.644,100.0,15.0,12
977.75,829.69,39.644,100.0,15.0,52
1425.56,1082.94,39.644,100.0,15.0,78
768.63,816.34,39.644,100.0,15.0,53
1470.88,1073.94,39.644,100.0,15.0,44
778.0,613.44,39.644,100.0,15.0,82
1573.69,569.0,39.644,100.0,15.0,27
1504.51,825.41,39.644,100.0,15.0,1c
798.63,778.69,39.644,100.0,15.0,15
1489.07,825.69,39.644,100.0,15.0,3
1579.38,473.19,39.644,100.0,15.0,34
874.28,625.54,39.644,100.0,15.0,63
1485.04,841.29,39.644,100.0,15.0,1b
1498.87,847.16,39.644,100.0,15.0,1
1457.38,1043.5,39.644,100.0,15.0,204c
583.69,854.5,39.856,100.0,15.0,9
323.63,227.57,39.856,100.0,15.0,12
977.75,829.69,39.856,100.0,15.0,52
1425.56,1082.94,39.856,100.0,15.0,78
768.63,816.34,39.856,100.0,15.0,53
1470.88,1073.94,39.856,100.0,15.0,44
778.0,613.44,39.856,100.0,15.0,82
1573.69,569.0,39.856,100.0,15.0,27
1504.51,825.41,39.856,100.0,15.0,1c
798.63,778.69,39.856,100.0,15.0,15
1489.07,825.69,39.856,100.0,15.0,3
1579.38,473.19,39.856,100.0,15.0,34
874.28,625.54,39.856,100.0,15.0,63
1485.04,841.29,39.856,100.0,15.0,1b
1498.87,847.16,39.856,100.0,15.0,1
1457.38,1043.5,39.856,100.0,15.0,204c
