APP_ID,AppName,CloudLetMISize,"CloudLetProcessingTimeByVM","DataSizeIoTDeviceToMEL_Mb",DataSizeMELToVM_Mb,DestinationVmName,EdgeLetMISize,"EdgeLetProcessingTimeByMEL",EdgeLet_MEL_FinishTime,EdgeLet_MEL_StartTime,FinishTime,IoTDeviceName,MELName,MelEndTransmissionTime,MelStartTransmissionTime,StartTime,Transaction,TransactionTotalTime,"TransmissionTimeIoTDeviceToMEL",TransmissionTimeMELToVM,flowIoTMelAppId,flowMELCloudAppId,path_dst,path_src,zEdgeToWANBW
70,App_70,200.0,0.7999999999999972,1,70,"VM_1 (Cloud_1)",250.0,23.608000000000004,60.072,36.464,110.49843000000001,id_5,"MEL_Edge_9.3 (Edge_9)",109.69843000000002,60.072,36.252,1,74.24643000000002,0.2119999999999962,49.62643000000001,70,70,"Host#1@Cloud_1",9,1.5625
71,App_71,200.0,0.7999999999999972,1,70,"VM_2 (Cloud_1)",250.0,23.608000000000004,60.072,36.464,110.49843000000001,id_4,"MEL_Edge_9.3 (Edge_9)",109.69843000000002,60.072,36.252,1,74.24643000000002,0.2119999999999962,49.62643000000001,71,71,"Host#2@Cloud_1",9,1.5384615384615385
72,App_72,200.0,0.7999999999999972,1,70,"VM_3 (Cloud_1)",250.0,23.608000000000004,60.072,36.464,110.49843000000001,id_6,"MEL_Edge_9.3 (Edge_9)",109.69843000000002,60.072,36.252,1,74.24643000000002,0.2119999999999962,49.62643000000001,72,72,"Host#3@Cloud_1",9,1.5151515151515151
73,App_73,200.0,0.7980500000000035,1,70,"VM_4 (Cloud_1)",250.0,15.768,52.232,36.464,79.01993000000002,id_1,"MEL_Edge_204c.11 (Edge_204c)",78.22188000000001,52.232,36.252,1,42.767930000000014,0.2119999999999962,25.989880000000014,73,73,"Host#4@Cloud_1",44,2.127659574468085
74,App_74,200.0,1.2863700000000122,1,70,"VM_5 (Cloud_1)",250.0,8.787999999999997,45.251999999999995,36.464,63.982910000000004,id_0,"MEL_Edge_34.33 (Edge_34)",62.69653999999999,45.251999999999995,36.252,1,27.73091,0.2119999999999962,17.444539999999996,74,74,"Host#5@Cloud_1",34,5.2631578947368425
75,App_75,200.0,0.7963999999999842,1,70,"VM_6 (Cloud_1)",250.0,8.628000000000007,45.092000000000006,36.464,63.15515999999999,id_3,"MEL_Edge_34.35 (Edge_34)",62.358760000000004,45.092000000000006,36.252,1,26.903159999999986,0.2119999999999962,17.266759999999998,75,75,"Host#6@Cloud_1",34,5.0
76,App_76,200.0,0.7979500000000002,1,70,"VM_7 (Cloud_1)",250.0,15.888000000000005,52.352000000000004,36.464,79.70988000000001,id_2,"MEL_Edge_204c.17 (Edge_204c)",78.91193000000001,52.352000000000004,36.252,1,43.45788000000001,0.2119999999999962,26.55993000000001,76,76,"Host#1@Cloud_1",44,2.1739130434782608
77,App_77,200.0,2.733380000000011,1,70,"VM_8 (Cloud_1)",250.0,25.92799999999999,62.60399999999999,36.676,117.58422,id_5,"MEL_Edge_9.1 (Edge_9)",114.85083999999999,62.60399999999999,36.464,1,81.12022,0.2120000000000033,52.24684,77,77,"Host#2@Cloud_1",9,2.127659574468085
78,App_78,200.0,1.5359900000000124,1,70,"VM_9 (Cloud_1)",250.0,25.92799999999999,62.60399999999999,36.676,116.38683,id_4,"MEL_Edge_9.1 (Edge_9)",114.85083999999999,62.60399999999999,36.464,1,79.92283,0.2120000000000033,52.24684,78,78,"Host#3@Cloud_1",9,2.1739130434782608
79,App_79,200.0,0.7999999999999972,1,70,"VM_10 (Cloud_1)",250.0,16.395999999999994,53.071999999999996,36.676,83.12718,id_1,"MEL_Edge_204c.14 (Edge_204c)",82.32718,53.071999999999996,36.464,1,46.66318,0.2120000000000033,29.255180000000003,79,79,"Host#4@Cloud_1",44,2.272727272727273
80,App_80,200.0,1.1473400000000211,1,70,"VM_1 (Cloud_1)",250.0,8.591999999999977,45.26799999999998,36.676,63.87268000000001,id_0,"MEL_Edge_34.35 (Edge_34)",62.72533999999999,45.26799999999998,36.464,1,27.40868000000001,0.2120000000000033,17.45734000000001,80,80,"Host#1@Cloud_1",34,5.555555555555555
81,App_81,200.0,2.4872899999999802,1,70,"VM_2 (Cloud_1)",250.0,9.448,46.124,36.676,65.97733999999998,id_3,"MEL_Edge_34.31 (Edge_34)",63.490050000000004,46.124,36.464,1,29.513339999999985,0.2120000000000033,17.36605,81,81,"Host#2@Cloud_1",34,8.928571428571429
82,App_82,200.0,0.7999999999999972,1,70,"VM_3 (Cloud_1)",250.0,16.088,52.764,36.676,81.77198,id_2,"MEL_Edge_204c.11 (Edge_204c)",80.97198,52.764,36.464,1,45.30798,0.2120000000000033,28.20798,82,82,"Host#3@Cloud_1",44,2.2222222222222223
83,App_83,200.0,1.536100000000019,1,70,"VM_4 (Cloud_1)",250.0,25.656,62.544,36.888,116.31332000000002,id_5,"MEL_Edge_9.2 (Edge_9)",114.77722,62.544,36.676,1,79.63732000000002,0.2119999999999962,52.23322,83,83,"Host#4@Cloud_1",9,2.0
84,App_84,200.0,0.7961000000000098,1,70,"VM_5 (Cloud_1)",250.0,25.656,62.544,36.888,115.57332000000001,id_4,"MEL_Edge_9.2 (Edge_9)",114.77722,62.544,36.676,1,78.89732000000001,0.2119999999999962,52.23322,84,84,"Host#5@Cloud_1",9,1.9607843137254901
85,App_85,200.0,0.7966899999999981,1,70,"VM_6 (Cloud_1)",250.0,16.524000000000008,53.412000000000006,36.888,84.453,id_1,"MEL_Edge_204c.17 (Edge_204c)",83.65631,53.412000000000006,36.676,1,47.777,0.2119999999999962,30.24431,85,85,"Host#6@Cloud_1",44,2.3255813953488373
86,App_86,200.0,1.3093299999999957,1,70,"VM_7 (Cloud_1)",250.0,9.385999999999989,46.27399999999999,36.888,64.87289,id_0,"MEL_Edge_34.31 (Edge_34)",63.56356,46.27399999999999,36.676,1,28.196889999999996,0.2119999999999962,17.289560000000016,86,86,"Host#1@Cloud_1",34,8.849557522123893
87,App_87,200.0,2.053440000000002,1,70,"VM_8 (Cloud_1)",250.0,8.723999999999997,45.611999999999995,36.888,65.24356,id_3,"MEL_Edge_34.33 (Edge_34)",63.19012,45.611999999999995,36.676,1,28.56756,0.2119999999999962,17.578120000000006,87,87,"Host#2@Cloud_1",34,7.142857142857143
88,App_88,200.0,0.7963299999999975,1,70,"VM_9 (Cloud_1)",250.0,16.607999999999997,53.495999999999995,36.888,84.76533,id_2,"MEL_Edge_204c.14 (Edge_204c)",83.96900000000001,53.495999999999995,36.676,1,48.089330000000004,0.2119999999999962,30.473000000000013,88,88,"Host#3@Cloud_1",44,2.380952380952381
89,App_89,200.0,0.7995599999999996,1,70,"VM_10 (Cloud_1)",250.0,24.111999999999995,61.211999999999996,37.1,113.37078000000001,id_5,"MEL_Edge_9.3 (Edge_9)",112.57122000000001,61.211999999999996,36.888,1,76.48278,0.2120000000000033,51.359220000000015,89,89,"Host#4@Cloud_1",9,1.6129032258064515
90,App_90,200.0,0.7995599999999996,1,70,"VM_1 (Cloud_1)",250.0,24.111999999999995,61.211999999999996,37.1,113.37078000000001,id_4,"MEL_Edge_9.3 (Edge_9)",112.57122000000001,61.211999999999996,36.888,1,76.48278,0.2120000000000033,51.359220000000015,90,90,"Host#1@Cloud_1",9,1.5873015873015872
91,App_91,200.0,2.487220000000015,1,70,"VM_2 (Cloud_1)",250.0,9.275999999999996,46.376,37.1,66.09838000000002,id_6,"MEL_Edge_34.31 (Edge_34)",63.611160000000005,46.376,36.888,1,29.210380000000022,0.2120000000000033,17.235160000000008,91,91,"Host#2@Cloud_1",34,8.928571428571429
92,App_92,200.0,0.79722000000001,1,70,"VM_3 (Cloud_1)",250.0,16.511999999999993,53.611999999999995,37.1,85.16255000000002,id_1,"MEL_Edge_204c.11 (Edge_204c)",84.36533000000001,53.611999999999995,36.888,1,48.274550000000026,0.2120000000000033,30.75333000000002,92,92,"Host#3@Cloud_1",44,2.4390243902439024
93,App_93,200.0,0.7960499999999939,1,70,"VM_4 (Cloud_1)",250.0,8.627999999999979,45.72799999999998,37.1,64.07405,id_0,"MEL_Edge_34.33 (Edge_34)",63.278000000000006,45.72799999999998,36.888,1,27.18605,0.2120000000000033,17.550000000000026,93,93,"Host#4@Cloud_1",34,8.695652173913043
94,App_94,200.0,1.671999999999997,1,70,"VM_5 (Cloud_1)",250.0,8.411999999999992,45.51199999999999,37.1,64.74981999999999,id_3,"MEL_Edge_34.35 (Edge_34)",63.07781999999999,45.51199999999999,36.888,1,27.861819999999987,0.2120000000000033,17.565819999999995,94,94,"Host#5@Cloud_1",34,6.25
95,App_95,200.0,0.7964700000000136,1,70,"VM_6 (Cloud_1)",250.0,16.73599999999999,53.83599999999999,37.1,85.85102000000003,id_2,"MEL_Edge_204c.17 (Edge_204c)",85.05455000000002,53.83599999999999,36.888,1,48.963020000000036,0.2120000000000033,31.21855000000003,95,95,"Host#6@Cloud_1",44,2.5
96,App_96,200.0,2.8872900000000072,1,70,"VM_7 (Cloud_1)",250.0,26.126000000000005,63.438,37.312,118.43673999999997,id_5,"MEL_Edge_9.1 (Edge_9)",115.54944999999996,63.438,37.1,1,81.33673999999996,0.2119999999999962,52.11144999999996,96,96,"Host#1@Cloud_1",9,2.857142857142857
97,App_97,200.0,3.875290000000021,1,70,"VM_8 (Cloud_1)",250.0,26.126000000000005,63.438,37.312,119.42473999999999,id_4,"MEL_Edge_9.1 (Edge_9)",115.54944999999996,63.438,37.1,1,82.32473999999998,0.2119999999999962,52.11144999999996,97,97,"Host#2@Cloud_1",9,2.9411764705882355
98,App_98,200.0,1.569979999999994,1,70,"VM_9 (Cloud_1)",250.0,8.497999999999983,45.80999999999998,37.312,64.89689,id_6,"MEL_Edge_34.33 (Edge_34)",63.326910000000005,45.80999999999998,37.1,1,27.796889999999998,0.2119999999999962,17.516910000000024,98,98,"Host#3@Cloud_1",34,8.849557522123893
99,App_99,200.0,0.9260200000000083,1,70,"VM_10 (Cloud_1)",250.0,16.872,54.184,37.312,86.89245000000004,id_1,"MEL_Edge_204c.14 (Edge_204c)",85.96643000000003,54.184,37.1,1,49.79245000000004,0.2119999999999962,31.782430000000033,99,99,"Host#4@Cloud_1",44,2.6315789473684212
100,App_100,200.0,1.147699999999972,1,70,"VM_1 (Cloud_1)",250.0,8.280000000000015,45.59200000000001,37.312,64.31781999999997,id_0,"MEL_Edge_34.35 (Edge_34)",63.17012,45.59200000000001,37.1,1,27.217819999999968,0.2119999999999962,17.578119999999984,100,100,"Host#1@Cloud_1",34,6.666666666666667
101,App_101,200.0,2.46764000000001,1,70,"VM_2 (Cloud_1)",250.0,9.136000000000003,46.448,37.312,66.11076000000001,id_3,"MEL_Edge_34.31 (Edge_34)",63.64312,46.448,37.1,1,29.010760000000012,0.2119999999999962,17.195120000000003,101,101,"Host#2@Cloud_1",34,9.00900900900901
102,App_102,200.0,1.5097299999999905,1,70,"VM_3 (Cloud_1)",250.0,16.643999999999984,53.95599999999998,37.312,86.89855000000001,id_2,"MEL_Edge_204c.11 (Edge_204c)",85.38882000000002,53.95599999999998,37.1,1,49.79855000000001,0.2119999999999962,31.432820000000042,102,102,"Host#3@Cloud_1",44,2.5641025641025643
103,App_103,200.0,4.187170000000037,1,70,"VM_4 (Cloud_1)",250.0,25.976,63.5,37.524,119.77383,id_5,"MEL_Edge_9.2 (Edge_9)",115.58665999999997,63.5,37.312,1,82.46183,0.2120000000000033,52.086659999999966,103,103,"Host#4@Cloud_1",9,3.125
104,App_104,200.0,1.9735600000000346,1,70,"VM_5 (Cloud_1)",250.0,25.976,63.5,37.524,117.56022,id_4,"MEL_Edge_9.2 (Edge_9)",115.58665999999997,63.5,37.312,1,80.24822,0.2120000000000033,52.086659999999966,104,104,"Host#5@Cloud_1",9,3.0303030303030303
105,App_105,200.0,1.4083899999999971,1,70,"VM_6 (Cloud_1)",250.0,8.115999999999985,45.639999999999986,37.524,64.62276,id_6,"MEL_Edge_34.35 (Edge_34)",63.21437,45.639999999999986,37.312,1,27.310760000000002,0.2120000000000033,17.574370000000016,105,105,"Host#6@Cloud_1",34,7.6923076923076925
106,App_106,200.0,1.1141300000000172,1,70,"VM_7 (Cloud_1)",250.0,17.00399999999999,54.52799999999999,37.524,87.86445000000005,id_1,"MEL_Edge_204c.17 (Edge_204c)",86.75032000000003,54.52799999999999,37.312,1,50.55245000000005,0.2120000000000033,32.22232000000004,106,106,"Host#1@Cloud_1",44,2.857142857142857
107,App_107,200.0,1.91948,1,70,"VM_8 (Cloud_1)",250.0,8.965999999999987,46.48999999999999,37.524,65.58037,id_0,"MEL_Edge_34.31 (Edge_34)",63.66089,46.48999999999999,37.312,1,28.268370000000004,0.2120000000000033,17.170890000000014,107,107,"Host#2@Cloud_1",34,9.090909090909092
108,App_108,200.0,1.5686599999999657,1,70,"VM_9 (Cloud_1)",250.0,8.331999999999987,45.85599999999999,37.524,64.92133999999997,id_3,"MEL_Edge_34.33 (Edge_34)",63.35268000000001,45.85599999999999,37.312,1,27.609339999999975,0.2120000000000033,17.49668000000002,108,108,"Host#3@Cloud_1",34,8.928571428571429
109,App_109,200.0,0.926099999999991,1,70,"VM_10 (Cloud_1)",250.0,16.948,54.472,37.524,87.55855000000003,id_2,"MEL_Edge_204c.14 (Edge_204c)",86.63245000000003,54.472,37.312,1,50.24655000000003,0.2120000000000033,32.16045000000003,109,109,"Host#4@Cloud_1",44,2.7027027027027026
110,App_110,200.0,0.7974099999999851,1,70,"VM_1 (Cloud_1)",250.0,24.336000000000006,62.072,37.736,114.9005,id_5,"MEL_Edge_9.3 (Edge_9)",114.10309000000001,62.072,37.524,1,77.3765,0.2119999999999962,52.031090000000006,110,110,"Host#1@Cloud_1",9,1.8518518518518519
111,App_111,200.0,0.8637499999999818,1,70,"VM_2 (Cloud_1)",250.0,24.336000000000006,62.072,37.736,114.96683999999999,id_4,"MEL_Edge_9.3 (Edge_9)",114.10309000000001,62.072,37.524,1,77.44283999999999,0.2119999999999962,52.031090000000006,111,111,"Host#2@Cloud_1",9,1.8181818181818181
112,App_112,200.0,3.7380000000000138,1,70,"VM_3 (Cloud_1)",250.0,26.124000000000002,63.86,37.736,119.52045999999999,id_6,"MEL_Edge_9.1 (Edge_9)",115.78245999999997,63.86,37.524,1,81.99645999999998,0.2119999999999962,51.92245999999997,112,112,"Host#3@Cloud_1",9,3.225806451612903
113,App_113,200.0,1.1779000000000082,1,70,"VM_4 (Cloud_1)",250.0,16.787999999999997,54.523999999999994,37.736,87.92045000000005,id_1,"MEL_Edge_204c.11 (Edge_204c)",86.74255000000004,54.523999999999994,37.524,1,50.396450000000044,0.2119999999999962,32.21855000000004,113,113,"Host#4@Cloud_1",44,2.7777777777777777
114,App_114,200.0,1.2092099999999846,1,70,"VM_5 (Cloud_1)",250.0,16.964,54.699999999999996,37.736,88.26734000000002,id_0,"MEL_Edge_204c.14 (Edge_204c)",87.05813000000003,54.699999999999996,37.524,1,50.74334000000002,0.2119999999999962,32.35813000000004,114,114,"Host#5@Cloud_1",44,2.9411764705882355
115,App_115,200.0,0.7974099999999851,1,70,"VM_6 (Cloud_1)",250.0,24.336000000000006,62.072,37.736,114.9005,id_3,"MEL_Edge_9.3 (Edge_9)",114.10309000000001,62.072,37.524,1,77.3765,0.2119999999999962,52.031090000000006,115,115,"Host#6@Cloud_1",9,1.8867924528301887
116,App_116,200.0,1.8831500000000005,1,70,"VM_7 (Cloud_1)",250.0,17.071999999999996,54.80799999999999,37.736,89.11341000000003,id_2,"MEL_Edge_204c.17 (Edge_204c)",87.23026000000003,54.80799999999999,37.524,1,51.58941000000003,0.2119999999999962,32.42226000000004,116,116,"Host#1@Cloud_1",44,3.125
117,App_117,200.0,3.7096700000000737,1,70,"VM_8 (Cloud_1)",250.0,26.1,64.048,37.948,119.58783000000004,id_5,"MEL_Edge_9.1 (Edge_9)",115.87815999999997,64.048,37.736,1,81.85183000000004,0.2120000000000033,51.830159999999964,117,117,"Host#2@Cloud_1",9,3.7037037037037037
118,App_118,200.0,3.5791600000000585,1,70,"VM_9 (Cloud_1)",250.0,26.1,64.048,37.948,119.45732000000002,id_4,"MEL_Edge_9.1 (Edge_9)",115.87815999999997,64.048,37.736,1,81.72132000000002,0.2120000000000033,51.830159999999964,118,118,"Host#3@Cloud_1",9,3.4482758620689653
119,App_119,200.0,3.4387600000000162,1,70,"VM_10 (Cloud_1)",250.0,26.04,63.988,37.948,119.28741999999998,id_6,"MEL_Edge_9.2 (Edge_9)",115.84865999999997,63.988,37.736,1,81.55142,0.2120000000000033,51.86065999999997,119,119,"Host#4@Cloud_1",9,3.3333333333333335
120,App_120,200.0,1.7616299999999967,1,70,"VM_1 (Cloud_1)",250.0,16.94399999999999,54.89199999999999,37.948,89.11026000000003,id_1,"MEL_Edge_204c.14 (Edge_204c)",87.34863000000003,54.89199999999999,37.736,1,51.37426000000003,0.2120000000000033,32.45663000000004,120,120,"Host#1@Cloud_1",44,3.225806451612903
121,App_121,200.0,2.730969999999985,1,70,"VM_2 (Cloud_1)",250.0,17.09599999999999,55.04399999999999,37.948,90.27096000000002,id_0,"MEL_Edge_204c.17 (Edge_204c)",87.53999000000003,55.04399999999999,37.736,1,52.53496000000002,0.2120000000000033,32.49599000000004,121,121,"Host#2@Cloud_1",44,3.4482758620689653
122,App_122,200.0,3.6905800000000255,1,70,"VM_3 (Cloud_1)",250.0,26.1,64.048,37.948,119.56873999999999,id_3,"MEL_Edge_9.1 (Edge_9)",115.87815999999997,64.048,37.736,1,81.83273999999999,0.2120000000000033,51.830159999999964,122,122,"Host#3@Cloud_1",9,3.5714285714285716
123,App_123,200.0,1.8451399999999865,1,70,"VM_4 (Cloud_1)",250.0,16.81199999999999,54.75999999999999,37.948,89.00226000000002,id_2,"MEL_Edge_204c.11 (Edge_204c)",87.15712000000003,54.75999999999999,37.736,1,51.266260000000024,0.2120000000000033,32.397120000000044,123,123,"Host#4@Cloud_1",44,3.0303030303030303
124,App_124,200.0,2.698369999999997,1,70,"VM_5 (Cloud_1)",250.0,26.060000000000002,64.22,38.16,118.64865999999996,id_5,"MEL_Edge_9.2 (Edge_9)",115.95028999999997,64.22,37.948,1,80.70065999999996,0.2119999999999962,51.73028999999997,124,124,"Host#5@Cloud_1",9,3.8461538461538463
125,App_125,200.0,3.201540000000051,1,70,"VM_6 (Cloud_1)",250.0,26.060000000000002,64.22,38.16,119.15183000000002,id_4,"MEL_Edge_9.2 (Edge_9)",115.95028999999997,64.22,37.948,1,81.20383000000001,0.2119999999999962,51.73028999999997,125,125,"Host#6@Cloud_1",9,4.166666666666667
126,App_126,200.0,1.031179999999992,1,70,"VM_7 (Cloud_1)",250.0,24.268,62.428,38.16,115.6485,id_6,"MEL_Edge_9.3 (Edge_9)",114.61732,62.428,37.948,1,77.70049999999999,0.2119999999999962,52.18932000000001,126,126,"Host#1@Cloud_1",9,1.9230769230769231
127,App_127,200.0,3.3130999999999915,1,70,"VM_8 (Cloud_1)",250.0,17.075999999999993,55.23599999999999,38.16,91.04678000000003,id_1,"MEL_Edge_204c.17 (Edge_204c)",87.73368000000004,55.23599999999999,37.948,1,53.098780000000026,0.2119999999999962,32.497680000000045,127,127,"Host#2@Cloud_1",44,3.8461538461538463
128,App_128,200.0,1.3000800000000083,1,70,"VM_9 (Cloud_1)",250.0,16.81199999999999,54.97199999999999,38.16,88.75306000000003,id_0,"MEL_Edge_204c.11 (Edge_204c)",87.45298000000003,54.97199999999999,37.948,1,50.80506000000003,0.2119999999999962,32.48098000000004,128,128,"Host#3@Cloud_1",44,3.3333333333333335
129,App_129,200.0,3.7435400000000385,1,70,"VM_10 (Cloud_1)",250.0,26.060000000000002,64.22,38.16,119.69383,id_3,"MEL_Edge_9.2 (Edge_9)",115.95028999999997,64.22,37.948,1,81.74583,0.2119999999999962,51.73028999999997,129,129,"Host#4@Cloud_1",9,4.0
130,App_130,200.0,1.961820000000003,1,70,"VM_1 (Cloud_1)",250.0,16.89199999999998,55.05199999999998,38.16,89.51078000000004,id_2,"MEL_Edge_204c.14 (Edge_204c)",87.54896000000004,55.05199999999998,37.948,1,51.56278000000004,0.2119999999999962,32.49696000000006,130,130,"Host#1@Cloud_1",44,3.5714285714285716
131,App_131,200.0,1.3128200000000163,1,70,"VM_2 (Cloud_1)",250.0,24.215999999999994,62.587999999999994,38.372,116.14532000000001,id_5,"MEL_Edge_9.3 (Edge_9)",114.8325,62.587999999999994,38.16,1,77.98532000000002,0.2120000000000033,52.2445,131,131,"Host#2@Cloud_1",9,2.0833333333333335
132,App_132,200.0,2.2657999999999703,1,70,"VM_3 (Cloud_1)",250.0,24.215999999999994,62.587999999999994,38.372,117.09829999999997,id_4,"MEL_Edge_9.3 (Edge_9)",114.8325,62.587999999999994,38.16,1,78.93829999999997,0.2120000000000033,52.2445,132,132,"Host#3@Cloud_1",9,2.0408163265306123
133,App_133,200.0,4.318410000000071,1,70,"VM_4 (Cloud_1)",250.0,25.935999999999993,64.30799999999999,38.372,120.29983000000004,id_6,"MEL_Edge_9.1 (Edge_9)",115.98141999999997,64.30799999999999,38.16,1,82.13983000000005,0.2120000000000033,51.67341999999998,133,133,"Host#4@Cloud_1",9,4.3478260869565215
134,App_134,200.0,2.4045400000000257,1,70,"VM_5 (Cloud_1)",250.0,16.779999999999994,55.151999999999994,38.372,90.05734000000007,id_1,"MEL_Edge_204c.11 (Edge_204c)",87.65280000000004,55.151999999999994,38.16,1,51.89734000000007,0.2120000000000033,32.50080000000005,134,134,"Host#5@Cloud_1",44,3.7037037037037037
135,App_135,200.0,1.408629999999988,1,70,"VM_6 (Cloud_1)",250.0,7.569999999999986,45.941999999999986,38.372,64.80676,id_0,"MEL_Edge_34.33 (Edge_34)",63.39813000000001,45.941999999999986,38.16,1,26.64676,0.2120000000000033,17.456130000000023,135,135,"Host#6@Cloud_1",34,9.00900900900901
136,App_136,200.0,1.3092899999999688,1,70,"VM_7 (Cloud_1)",250.0,7.359999999999985,45.731999999999985,38.372,64.58981999999997,id_3,"MEL_Edge_34.35 (Edge_34)",63.280530000000006,45.731999999999985,38.16,1,26.429819999999978,0.2120000000000033,17.54853000000002,136,136,"Host#1@Cloud_1",34,8.771929824561404
137,App_137,200.0,3.718679999999992,1,70,"VM_8 (Cloud_1)",250.0,17.023999999999994,55.395999999999994,38.372,91.58656000000002,id_2,"MEL_Edge_204c.17 (Edge_204c)",87.86788000000003,55.395999999999994,38.16,1,53.42656000000002,0.2120000000000033,32.471880000000034,137,137,"Host#2@Cloud_1",44,4.3478260869565215
138,App_138,200.0,3.579720000000023,1,70,"VM_9 (Cloud_1)",250.0,25.817999999999998,64.402,38.584,119.59245999999999,id_5,"MEL_Edge_9.1 (Edge_9)",116.01273999999997,64.402,38.372,1,81.22045999999999,0.2120000000000033,51.610739999999964,138,138,"Host#3@Cloud_1",9,5.0
139,App_139,200.0,3.7744800000000396,1,70,"VM_10 (Cloud_1)",250.0,25.817999999999998,64.402,38.584,119.78722,id_4,"MEL_Edge_9.1 (Edge_9)",116.01273999999997,64.402,38.372,1,81.41522,0.2120000000000033,51.610739999999964,139,139,"Host#4@Cloud_1",9,4.545454545454546
140,App_140,200.0,3.10296000000001,1,70,"VM_1 (Cloud_1)",250.0,25.900000000000006,64.48400000000001,38.584,119.13828999999997,id_6,"MEL_Edge_9.2 (Edge_9)",116.03532999999996,64.48400000000001,38.372,1,80.76628999999997,0.2120000000000033,51.55132999999995,140,140,"Host#1@Cloud_1",9,5.2631578947368425
141,App_141,200.0,3.5160800000000023,1,70,"VM_2 (Cloud_1)",250.0,16.72799999999998,55.31199999999998,38.584,91.31734000000003,id_1,"MEL_Edge_204c.14 (Edge_204c)",87.80126000000003,55.31199999999998,38.372,1,52.94534000000003,0.2120000000000033,32.489260000000044,141,141,"Host#2@Cloud_1",44,4.166666666666667
142,App_142,200.0,1.5104699999999838,1,70,"VM_3 (Cloud_1)",250.0,16.951999999999984,55.53599999999999,38.584,89.46388000000002,id_0,"MEL_Edge_204c.17 (Edge_204c)",87.95341000000003,55.53599999999999,38.372,1,51.09188000000002,0.2120000000000033,32.41741000000005,142,142,"Host#3@Cloud_1",44,5.555555555555555
143,App_143,200.0,4.309920000000005,1,70,"VM_4 (Cloud_1)",250.0,25.817999999999998,64.402,38.584,120.32265999999997,id_3,"MEL_Edge_9.1 (Edge_9)",116.01273999999997,64.402,38.372,1,81.95065999999997,0.2120000000000033,51.610739999999964,143,143,"Host#4@Cloud_1",9,4.761904761904762
144,App_144,200.0,2.406120000000044,1,70,"VM_5 (Cloud_1)",250.0,16.703999999999986,55.28799999999999,38.584,90.18680000000008,id_2,"MEL_Edge_204c.11 (Edge_204c)",87.78068000000003,55.28799999999999,38.372,1,51.814800000000076,0.2120000000000033,32.49268000000004,144,144,"Host#5@Cloud_1",44,4.0
145,App_145,200.0,3.24242000000001,1,70,"VM_6 (Cloud_1)",250.0,25.808,64.604,38.796,119.30673999999998,id_5,"MEL_Edge_9.2 (Edge_9)",116.06431999999997,64.604,38.584,1,80.72273999999997,0.2119999999999962,51.46031999999997,145,145,"Host#6@Cloud_1",9,7.6923076923076925
146,App_146,200.0,2.535510000000059,1,70,"VM_7 (Cloud_1)",250.0,25.808,64.604,38.796,118.59983000000003,id_4,"MEL_Edge_9.2 (Edge_9)",116.06431999999997,64.604,38.584,1,80.01583000000002,0.2119999999999962,51.46031999999997,146,146,"Host#1@Cloud_1",9,6.666666666666667
147,App_147,200.0,3.6475699999999733,1,70,"VM_8 (Cloud_1)",250.0,24.02799999999999,62.82399999999999,38.796,118.72865999999996,id_6,"MEL_Edge_9.3 (Edge_9)",115.08108999999999,62.82399999999999,38.584,1,80.14465999999996,0.2119999999999962,52.25709,147,147,"Host#2@Cloud_1",9,2.2222222222222223
148,App_148,200.0,1.8409100000000223,1,70,"VM_9 (Cloud_1)",250.0,16.835999999999977,55.63199999999998,38.796,89.83478000000005,id_1,"MEL_Edge_204c.17 (Edge_204c)",87.99387000000003,55.63199999999998,38.584,1,51.25078000000005,0.2119999999999962,32.36187000000005,148,148,"Host#3@Cloud_1",44,7.6923076923076925
149,App_149,200.0,2.765060000000048,1,70,"VM_10 (Cloud_1)",250.0,16.60799999999999,55.40399999999999,38.796,90.63880000000007,id_0,"MEL_Edge_204c.11 (Edge_204c)",87.87374000000003,55.40399999999999,38.584,1,52.05480000000007,0.2119999999999962,32.46974000000004,149,149,"Host#4@Cloud_1",44,4.545454545454546
150,App_150,200.0,3.1555100000000493,1,70,"VM_1 (Cloud_1)",250.0,25.808,64.604,38.796,119.21983000000002,id_3,"MEL_Edge_9.2 (Edge_9)",116.06431999999997,64.604,38.584,1,80.63583000000001,0.2119999999999962,51.46031999999997,150,150,"Host#1@Cloud_1",9,7.142857142857143
151,App_151,200.0,3.5583799999999997,1,70,"VM_2 (Cloud_1)",250.0,16.62399999999998,55.41999999999998,38.796,91.44296000000003,id_2,"MEL_Edge_204c.14 (Edge_204c)",87.88458000000003,55.41999999999998,38.584,1,52.858960000000025,0.2119999999999962,32.46458000000005,151,151,"Host#2@Cloud_1",44,4.761904761904762
152,App_152,200.0,3.691420000000008,1,70,"VM_3 (Cloud_1)",250.0,23.923999999999992,62.931999999999995,39.008,118.88051999999999,id_5,"MEL_Edge_9.3 (Edge_9)",115.18909999999998,62.931999999999995,38.796,1,80.08451999999998,0.2120000000000033,52.25709999999999,152,152,"Host#3@Cloud_1",9,2.380952380952381
153,App_153,200.0,3.589189999999988,1,70,"VM_4 (Cloud_1)",250.0,23.923999999999992,62.931999999999995,39.008,118.77828999999997,id_4,"MEL_Edge_9.3 (Edge_9)",115.18909999999998,62.931999999999995,38.796,1,79.98228999999996,0.2120000000000033,52.25709999999999,153,153,"Host#4@Cloud_1",9,2.272727272727273
